test_id,des_value
82_1104886_length_type,Standard
84_1162390_length_type,Midi
86_1210477_length_type,Medio
82_1082721_length_type,Corto
83_1117332_length_type,Crop
83_1145979_length_type,Mini/Micro
84_1167048_length_type,Midi
81_1074165_length_type,Asimétrico
85_1201585_length_type,Medio
86_1210135_length_type,Medio
84_1170757_length_type,INVALID
82_1089761_length_type,INVALID
82_1109934_length_type,INVALID
85_1196371_length_type,Mini/Micro
82_1119966_length_type,Asimétrico
82_1110270_length_type,Asimétrico
85_1183579_length_type,INVALID
83_1118525_length_type,Medio
84_1159563_length_type,Asimétrico
82_1092265_length_type,INVALID
83_1134824_length_type,Standard
82_1105230_length_type,Asimétrico
82_1097765_length_type,Asimétrico
86_1209893_length_type,Standard
82_1106461_length_type,Largo
84_1158179_length_type,Largo
83_1122552_length_type,Asimétrico
86_1226113_length_type,Maxi
84_1157219_length_type,Asimétrico
85_1180962_length_type,INVALID
82_1096095_length_type,INVALID
81_1087670_length_type,INVALID
83_1134318_length_type,Corto
84_1171269_length_type,Asimétrico
83_1147036_length_type,Asimétrico
85_1182932_length_type,Asimétrico
84_1170366_length_type,INVALID
86_1212079_length_type,Maxi
86_1208552_length_type,INVALID
81_1066653_length_type,INVALID
86_1216097_length_type,INVALID
86_1216060_length_type,Medio
84_1167025_length_type,Asimétrico
83_1123714_length_type,Corto
86_1209902_length_type,Maxi
84_1161871_length_type,Medio
85_1198545_length_type,Asimétrico
83_1123873_length_type,Asimétrico
81_1081522_length_type,INVALID
83_1122526_length_type,Largo
83_1146915_length_type,Mini/Micro
82_1106693_length_type,Standard
86_1218891_length_type,Asimétrico
82_1123907_length_type,Asimétrico
82_1118479_length_type,Medio
85_1202230_length_type,Asimétrico
82_1112105_length_type,Standard
86_1224025_length_type,Asimétrico
84_1188640_length_type,Maxi
82_1127976_length_type,Medio
82_1114390_length_type,Asimétrico
84_1165409_length_type,Medio
86_1213937_length_type,Medio
83_1123612_length_type,Standard
85_1197327_length_type,Medio
85_1200057_length_type,Corto
84_1167611_length_type,Standard
84_1177029_length_type,Tres Cuartos
86_1207746_length_type,Mini/Micro
83_1122834_length_type,INVALID
82_1093584_length_type,Medio
84_1165196_length_type,Asimétrico
81_1061524_length_type,Corto
84_1156780_length_type,Capri
82_1097918_length_type,Asimétrico
83_1120441_length_type,Maxi
82_1114131_length_type,INVALID
81_1060898_length_type,Medio
86_1210036_length_type,Capri
85_1177892_length_type,Largo
84_1167105_length_type,INVALID
82_1120106_length_type,INVALID
83_1128052_length_type,INVALID
82_1107172_length_type,INVALID
86_1216304_length_type,Medio
86_1208109_length_type,INVALID
81_1083987_length_type,Largo
82_1112756_length_type,INVALID
84_1164131_length_type,INVALID
85_1195504_length_type,Asimétrico
83_1123491_length_type,Standard
85_1204361_length_type,INVALID
85_1184197_length_type,INVALID
86_1221254_length_type,INVALID
83_1126977_length_type,Medio
82_1085204_length_type,Asimétrico
82_1081249_length_type,Asimétrico
85_1196845_length_type,Standard
83_1135483_length_type,Medio
85_1182225_length_type,Maxi
82_1115686_length_type,Standard
83_1136935_length_type,Corto
84_1186724_length_type,INVALID
81_1069187_length_type,Largo
86_1223950_length_type,Asimétrico
85_1190906_length_type,Corto
83_1108836_length_type,Mini/Micro
81_1068359_length_type,Largo
85_1181927_length_type,Asimétrico
83_1165016_length_type,Standard
82_1083333_length_type,Largo
83_1127954_length_type,Asimétrico
84_1149272_length_type,Maxi
83_1121880_length_type,Asimétrico
83_1123282_length_type,Medio
84_1171580_length_type,Standard
85_1179245_length_type,INVALID
85_1207719_length_type,Asimétrico
84_1168874_length_type,INVALID
83_1134984_length_type,Maxi
83_1132164_length_type,INVALID
85_1172673_length_type,INVALID
83_1133970_length_type,Asimétrico
86_1212598_length_type,INVALID
82_1089219_length_type,Asimétrico
83_1142479_length_type,Medio
84_1183447_length_type,Standard
82_1087915_length_type,Crop
84_1167952_length_type,INVALID
84_1185802_length_type,Midi
83_1146347_length_type,INVALID
82_1118227_length_type,Maxi
84_1148200_length_type,Asimétrico
86_15229272_length_type,INVALID
85_1198016_length_type,Medio
86_1211589_length_type,Asimétrico
86_1221039_length_type,Corto
81_1056121_length_type,Asimétrico
82_1118439_length_type,Medio
82_1118535_length_type,Standard
86_1215167_length_type,Asimétrico
81_1057682_length_type,Medio
82_1105095_length_type,Standard
81_1052824_length_type,Asimétrico
81_1061493_length_type,Asimétrico
84_1164213_length_type,INVALID
83_1135900_length_type,Maxi
81_1079191_length_type,Largo
85_1209044_length_type,INVALID
86_1213333_length_type,INVALID
85_1191761_length_type,Asimétrico
86_1219563_length_type,INVALID
82_1111576_length_type,Asimétrico
84_1172222_length_type,Largo
85_1198904_length_type,Standard
84_1168394_length_type,INVALID
83_1145604_length_type,Tres Cuartos
85_1202459_length_type,Mini/Micro
83_1139069_length_type,Medio
82_1096478_length_type,Corto
86_8480820_length_type,Asimétrico
83_1133205_length_type,Largo
84_1168951_length_type,Asimétrico
86_1227455_length_type,Midi
83_1133589_length_type,Asimétrico
86_1207443_length_type,Largo
84_1178832_length_type,Asimétrico
84_1176469_length_type,Corto
84_1167399_length_type,Asimétrico
84_1157141_length_type,Asimétrico
81_1078918_length_type,Maxi
84_1172164_length_type,Largo
83_1139144_length_type,Midi
85_1175924_length_type,Midi
86_1228915_length_type,Mini/Micro
84_1157896_length_type,Asimétrico
85_1194658_length_type,INVALID
85_1192370_length_type,INVALID
83_1144597_length_type,Mini/Micro
85_1190324_length_type,Asimétrico
86_1216103_length_type,Standard
84_1156670_length_type,Maxi
86_1211135_length_type,Asimétrico
82_1119187_length_type,Asimétrico
82_1115355_length_type,Medio
81_1065230_length_type,Asimétrico
83_1138668_length_type,Asimétrico
82_1096520_length_type,INVALID
82_1085650_length_type,Asimétrico
86_1225861_length_type,Maxi
86_1217699_length_type,Standard
83_1145476_length_type,Mini/Micro
85_1198011_length_type,Maxi
86_1221366_length_type,Asimétrico
85_1195721_length_type,Medio
84_1164923_length_type,Asimétrico
83_1132009_length_type,INVALID
85_1196217_length_type,Asimétrico
86_1213813_length_type,Mini/Micro
84_1179688_length_type,Maxi
83_1135805_length_type,Asimétrico
86_1209974_length_type,Maxi
86_1220572_length_type,INVALID
85_1187339_length_type,Maxi
82_1100558_length_type,Largo
84_1168016_length_type,Asimétrico
83_1128844_length_type,Largo
81_1070250_length_type,INVALID
83_1128692_length_type,Asimétrico
84_1168692_length_type,INVALID
82_1086324_length_type,Standard
85_1191278_length_type,Mini/Micro
86_17338441_length_type,Corto
85_1200248_length_type,Medio
85_1175384_length_type,Maxi
82_1108507_length_type,INVALID
82_1101028_length_type,Asimétrico
83_1134092_length_type,INVALID
83_1130613_length_type,Asimétrico
83_1129090_length_type,INVALID
84_1163710_length_type,INVALID
86_8486606_length_type,Asimétrico
86_1196854_length_type,Corto
83_1120190_length_type,Medio
81_1049728_length_type,Mini/Micro
82_1097851_length_type,Corto
84_1149458_length_type,Crop
82_1105189_length_type,Asimétrico
85_1190258_length_type,Standard
85_1202620_length_type,Maxi
85_1184120_length_type,Mini/Micro
84_1180407_length_type,Asimétrico
83_1138427_length_type,INVALID
84_1159285_length_type,Asimétrico
86_1226090_length_type,Asimétrico
84_1174020_length_type,INVALID
85_1213152_length_type,Standard
86_1223718_length_type,Midi
81_1073943_length_type,Maxi
84_1188166_length_type,Maxi
86_1225574_length_type,INVALID
86_1217208_length_type,INVALID
82_1085049_length_type,Asimétrico
85_1202959_length_type,Crop
84_1178560_length_type,Largo
84_1168459_length_type,Asimétrico
86_1214378_length_type,Maxi
84_1172358_length_type,Asimétrico
82_1090691_length_type,Midi
81_1069479_length_type,Asimétrico
85_1202622_length_type,Asimétrico
84_1155435_length_type,Medio
82_1082190_length_type,Asimétrico
86_1224860_length_type,Asimétrico
82_1100401_length_type,Medio
83_1135644_length_type,Asimétrico
83_1117164_length_type,Maxi
85_1186086_length_type,Largo
83_1143473_length_type,Standard
81_1078871_length_type,Asimétrico
86_1217039_length_type,INVALID
83_1150876_length_type,Mini/Micro
85_1204250_length_type,Mini/Micro
83_1116890_length_type,INVALID
81_1072222_length_type,Asimétrico
83_1116531_length_type,Crop
83_1129685_length_type,Corto
81_1073795_length_type,Maxi
82_1109789_length_type,Corto
86_1217829_length_type,Asimétrico
81_1050700_length_type,Asimétrico
84_1158383_length_type,Asimétrico
82_1111799_length_type,INVALID
85_1182329_length_type,Asimétrico
83_1158649_length_type,Capri
81_1075612_length_type,INVALID
85_1181990_length_type,Asimétrico
82_1079814_length_type,Asimétrico
81_1079120_length_type,Corto
85_1193104_length_type,Asimétrico
83_1140476_length_type,INVALID
83_1118344_length_type,INVALID
83_1113615_length_type,Asimétrico
82_1119066_length_type,Largo
82_1122531_length_type,Tres Cuartos
83_1146828_length_type,Capri
84_1168855_length_type,Asimétrico
85_1206029_length_type,Mini/Micro
85_1191925_length_type,Asimétrico
85_1195768_length_type,Asimétrico
85_1195060_length_type,Medio
84_1170065_length_type,Asimétrico
82_1124138_length_type,Standard
82_1107237_length_type,Maxi
82_1078790_length_type,INVALID
86_1218005_length_type,Crop
82_1085340_length_type,Asimétrico
83_1142383_length_type,INVALID
83_1147920_length_type,Asimétrico
82_1097032_length_type,Corto
85_1188842_length_type,Mini/Micro
83_1138477_length_type,INVALID
84_1156941_length_type,Asimétrico
83_1120800_length_type,Asimétrico
85_1202331_length_type,Mini/Micro
86_1208953_length_type,INVALID
86_25911871_length_type,Largo
85_1206381_length_type,INVALID
82_1109575_length_type,Asimétrico
86_1202578_length_type,INVALID
85_1183232_length_type,Medio
85_1181248_length_type,Medio
82_1104340_length_type,INVALID
85_1181212_length_type,Asimétrico
82_1099328_length_type,Crop
85_1176222_length_type,Mini/Micro
84_1186405_length_type,Standard
86_1210231_length_type,Asimétrico
84_1163543_length_type,Asimétrico
81_1077900_length_type,Asimétrico
86_1213831_length_type,Asimétrico
83_1138784_length_type,Standard
86_1206881_length_type,Maxi
86_1224278_length_type,Midi
82_1087863_length_type,Standard
84_1158328_length_type,Mini/Micro
85_1191289_length_type,Mini/Micro
85_1183500_length_type,Maxi
84_1158623_length_type,INVALID
86_1204625_length_type,INVALID
85_1209090_length_type,INVALID
82_1085476_length_type,INVALID
84_1161643_length_type,INVALID
81_1087054_length_type,INVALID
85_1191826_length_type,Asimétrico
84_1163515_length_type,Maxi
83_1108901_length_type,Mini/Micro
86_1213980_length_type,INVALID
84_1158499_length_type,Maxi
85_1183998_length_type,INVALID
82_1074977_length_type,Asimétrico
85_1191319_length_type,Medio
81_1070232_length_type,INVALID
86_1229785_length_type,INVALID
83_1123756_length_type,Asimétrico
84_1149376_length_type,Crop
85_1204786_length_type,INVALID
83_1132398_length_type,INVALID
85_1188168_length_type,Capri
82_1084593_length_type,Medio
84_1161018_length_type,INVALID
82_1120118_length_type,Medio
83_1127990_length_type,Asimétrico
83_1151665_length_type,Largo
86_1226492_length_type,Asimétrico
81_1066832_length_type,INVALID
86_1220541_length_type,Largo
84_1186201_length_type,Maxi
83_1145753_length_type,Maxi
84_1158402_length_type,Corto
86_1226308_length_type,Largo
83_1155728_length_type,Standard
85_1201021_length_type,Medio
85_1205015_length_type,Medio
85_1179583_length_type,Asimétrico
83_1122686_length_type,Medio
85_1181892_length_type,Asimétrico
83_1133151_length_type,Largo
85_1177445_length_type,INVALID
84_1154530_length_type,Asimétrico
85_1192617_length_type,Medio
81_1073249_length_type,Medio
81_1050411_length_type,Maxi
83_1131222_length_type,Medio
84_1164360_length_type,Crop
84_1157244_length_type,Asimétrico
85_1181625_length_type,Maxi
83_1135188_length_type,Corto
85_1172759_length_type,Asimétrico
86_1203866_length_type,Asimétrico
81_1078668_length_type,INVALID
84_1161321_length_type,INVALID
81_1074341_length_type,Medio
81_1094882_length_type,Asimétrico
83_1123073_length_type,Asimétrico
83_1132328_length_type,Asimétrico
81_1074024_length_type,Corto
85_1193968_length_type,Maxi
85_1181253_length_type,Maxi
84_1162245_length_type,Corto
86_1211990_length_type,INVALID
83_1146180_length_type,Largo
82_1096092_length_type,Asimétrico
86_1212877_length_type,Maxi
84_1159182_length_type,Asimétrico
86_1216010_length_type,Medio
84_1166460_length_type,INVALID
85_1204722_length_type,Asimétrico
82_1103618_length_type,INVALID
86_1211325_length_type,INVALID
84_1156739_length_type,Asimétrico
85_1186182_length_type,Largo
82_1067729_length_type,Standard
85_1210241_length_type,Standard
84_1184445_length_type,INVALID
81_1077132_length_type,Largo
85_1180229_length_type,Standard
86_1209869_length_type,Maxi
85_1192280_length_type,Maxi
82_1085524_length_type,Asimétrico
82_1078901_length_type,INVALID
85_1206394_length_type,Medio
81_1070157_length_type,Maxi
84_1166331_length_type,Corto
84_1157247_length_type,Asimétrico
82_1095825_length_type,INVALID
83_1137359_length_type,Asimétrico
81_1044872_length_type,Asimétrico
81_1066988_length_type,Maxi
82_1110941_length_type,Asimétrico
86_1229782_length_type,Maxi
86_1232384_length_type,INVALID
86_1209954_length_type,Asimétrico
86_1222307_length_type,Asimétrico
82_1086157_length_type,Largo
81_1074327_length_type,INVALID
85_1194133_length_type,Medio
86_1195120_length_type,Asimétrico
86_1213927_length_type,Standard
81_1061848_length_type,Largo
82_1114562_length_type,Asimétrico
81_1086129_length_type,Corto
81_1066101_length_type,Medio
85_1195779_length_type,INVALID
84_1179762_length_type,Asimétrico
86_1210109_length_type,Medio
81_1081328_length_type,Medio
85_1196584_length_type,INVALID
86_1213920_length_type,Maxi
82_1085069_length_type,INVALID
86_1228824_length_type,Corto
84_1188152_length_type,INVALID
85_1179310_length_type,Medio
85_1173848_length_type,INVALID
84_1173278_length_type,INVALID
85_1198954_length_type,INVALID
86_13409032_length_type,Largo
86_1224072_length_type,INVALID
83_1157866_length_type,Maxi
86_1213307_length_type,Asimétrico
86_1214084_length_type,Largo
84_1188726_length_type,Asimétrico
86_1218407_length_type,Maxi
83_1135524_length_type,INVALID
82_1093746_length_type,INVALID
86_1226448_length_type,Largo
86_1783098_length_type,Medio
85_1195730_length_type,Crop
81_1071519_length_type,Asimétrico
86_1219849_length_type,Standard
86_1229235_length_type,Asimétrico
86_1227006_length_type,Medio
84_1158312_length_type,INVALID
81_1067931_length_type,Medio
82_1115743_length_type,Largo
83_1120775_length_type,INVALID
86_1223311_length_type,INVALID
83_1130658_length_type,Medio
83_1143563_length_type,Asimétrico
82_1100904_length_type,INVALID
83_1135405_length_type,Asimétrico
84_1157476_length_type,Asimétrico
83_1109827_length_type,INVALID
84_1150178_length_type,Asimétrico
84_1162575_length_type,Medio
82_1097395_length_type,Medio
84_1169507_length_type,INVALID
81_1069611_length_type,INVALID
83_1138945_length_type,INVALID
83_1148341_length_type,Corto
81_1063636_length_type,Mini/Micro
82_1098498_length_type,Largo
82_1111225_length_type,Asimétrico
86_1232667_length_type,Asimétrico
81_1073458_length_type,INVALID
83_1123783_length_type,Asimétrico
83_1119168_length_type,Medio
85_1204785_length_type,Standard
86_1204483_length_type,Asimétrico
85_1183004_length_type,Standard
86_1210847_length_type,Crop
86_1218076_length_type,Maxi
86_1209660_length_type,Asimétrico
82_1108143_length_type,Maxi
86_1217858_length_type,Asimétrico
83_1150564_length_type,INVALID
82_1104475_length_type,Standard
86_1207120_length_type,INVALID
86_1222839_length_type,INVALID
82_1113115_length_type,Asimétrico
84_1161466_length_type,Midi
86_1220748_length_type,INVALID
81_1045625_length_type,Asimétrico
83_1118302_length_type,Asimétrico
85_1186607_length_type,Mini/Micro
86_1218214_length_type,Asimétrico
86_1208936_length_type,Corto
82_1085759_length_type,Asimétrico
83_1141052_length_type,Mini/Micro
84_1150953_length_type,Tres Cuartos
84_1168753_length_type,Medio
85_1204114_length_type,Asimétrico
84_1173617_length_type,Tres Cuartos
85_1181867_length_type,Asimétrico
83_1137553_length_type,INVALID
84_1170387_length_type,Asimétrico
82_1106117_length_type,Largo
82_1116148_length_type,Asimétrico
85_1191596_length_type,Mini/Micro
86_1223400_length_type,Largo
82_1082216_length_type,Corto
83_1123468_length_type,Largo
81_1071649_length_type,Asimétrico
84_1164305_length_type,Asimétrico
83_1138956_length_type,Asimétrico
82_1091247_length_type,Midi
82_1113511_length_type,Asimétrico
81_1073217_length_type,Largo
81_1073620_length_type,Asimétrico
81_1080155_length_type,Standard
82_1120191_length_type,Medio
82_1087777_length_type,Largo
85_1197970_length_type,INVALID
81_1060666_length_type,Corto
83_1134423_length_type,Asimétrico
83_1131868_length_type,Asimétrico
86_1214121_length_type,INVALID
83_1123796_length_type,Asimétrico
86_1220938_length_type,INVALID
83_1113077_length_type,INVALID
82_1097889_length_type,Tres Cuartos
84_1144551_length_type,Mini/Micro
82_1089917_length_type,Asimétrico
84_1157583_length_type,Maxi
86_1209465_length_type,Asimétrico
82_1123433_length_type,Asimétrico
84_1154930_length_type,INVALID
85_1180446_length_type,Asimétrico
83_1133779_length_type,Asimétrico
84_1158844_length_type,Maxi
85_1193431_length_type,Capri
86_1212605_length_type,Asimétrico
82_1127652_length_type,Maxi
84_1169300_length_type,Asimétrico
86_1227023_length_type,Asimétrico
83_1115199_length_type,Asimétrico
82_1097759_length_type,INVALID
85_1183237_length_type,Mini/Micro
86_1213731_length_type,Mini/Micro
84_1179977_length_type,Standard
84_1146043_length_type,Mini/Micro
86_1210699_length_type,Medio
86_1213694_length_type,Asimétrico
85_1181312_length_type,Asimétrico
85_1192363_length_type,Maxi
84_1163961_length_type,Asimétrico
81_1060820_length_type,INVALID
85_1188476_length_type,Medio
81_1064192_length_type,Asimétrico
82_1107842_length_type,INVALID
85_1211212_length_type,Largo
81_1087613_length_type,Asimétrico
85_1180758_length_type,Asimétrico
85_1188069_length_type,Medio
85_1195152_length_type,Crop
83_1133678_length_type,Medio
81_1073671_length_type,INVALID
84_1172941_length_type,Tres Cuartos
84_1158202_length_type,Asimétrico
85_1195729_length_type,Asimétrico
83_1137846_length_type,Largo
81_1053875_length_type,INVALID
84_1159638_length_type,INVALID
86_1206822_length_type,Maxi
83_1141369_length_type,INVALID
84_1178094_length_type,Midi
82_1098358_length_type,Largo
85_1201961_length_type,Largo
83_1138442_length_type,Maxi
81_1057672_length_type,Medio
82_1096119_length_type,INVALID
85_1186506_length_type,INVALID
83_1133326_length_type,Largo
82_1103882_length_type,Medio
83_1135451_length_type,Asimétrico
85_1180646_length_type,Asimétrico
81_1061093_length_type,Medio
82_1104060_length_type,Standard
84_1165692_length_type,INVALID
83_1139060_length_type,Asimétrico
85_1191607_length_type,INVALID
84_1170330_length_type,Largo
81_1086420_length_type,Standard
82_1108249_length_type,Largo
83_1152510_length_type,Tres Cuartos
82_1113283_length_type,Asimétrico
83_1136772_length_type,Asimétrico
81_1061580_length_type,Asimétrico
85_1213090_length_type,Tres Cuartos
84_1166010_length_type,Asimétrico
81_1047424_length_type,INVALID
83_1131857_length_type,Tres Cuartos
85_1203069_length_type,INVALID
85_1175813_length_type,INVALID
84_1178088_length_type,Asimétrico
86_16634513_length_type,Asimétrico
85_1209051_length_type,Standard
84_1169260_length_type,Asimétrico
81_1079778_length_type,Asimétrico
83_1143015_length_type,Medio
85_1181151_length_type,Asimétrico
84_1167490_length_type,Asimétrico
86_1213796_length_type,Mini/Micro
85_1195471_length_type,Asimétrico
85_1174524_length_type,Maxi
85_1192864_length_type,Largo
84_1165235_length_type,Corto
84_1168605_length_type,Asimétrico
86_1227368_length_type,Asimétrico
84_1181123_length_type,Asimétrico
82_1087545_length_type,Asimétrico
83_1139118_length_type,Midi
81_1072955_length_type,INVALID
81_1046319_length_type,Mini/Micro
84_1153747_length_type,Asimétrico
81_1056191_length_type,Medio
82_1104992_length_type,Midi
85_1197247_length_type,Largo
83_1139382_length_type,Medio
86_1222507_length_type,INVALID
82_1087426_length_type,INVALID
82_1104665_length_type,Corto
83_1139219_length_type,Maxi
85_1193007_length_type,Asimétrico
83_1127198_length_type,Asimétrico
86_1223162_length_type,INVALID
81_1069284_length_type,Asimétrico
84_1171278_length_type,Asimétrico
85_1182103_length_type,Medio
85_1197594_length_type,INVALID
86_9893077_length_type,INVALID
81_1073710_length_type,Midi
82_1084446_length_type,Standard
85_1177903_length_type,Medio
81_1060958_length_type,Asimétrico
82_1084519_length_type,Medio
83_1134933_length_type,Asimétrico
82_1103950_length_type,Maxi
85_1189194_length_type,Maxi
82_1112813_length_type,Asimétrico
86_1226689_length_type,Maxi
85_1205426_length_type,Crop
84_1170198_length_type,Largo
82_1115313_length_type,Asimétrico
82_1125642_length_type,INVALID
83_1132888_length_type,Asimétrico
84_1158593_length_type,Asimétrico
84_1165437_length_type,Asimétrico
84_1159107_length_type,INVALID
85_1212242_length_type,Standard
86_1210387_length_type,Midi
83_1146004_length_type,Asimétrico
85_1188471_length_type,Maxi
83_1151016_length_type,Crop
85_1199628_length_type,INVALID
85_1183660_length_type,Medio
84_1167969_length_type,Medio
86_1213019_length_type,INVALID
81_1074093_length_type,Standard
84_1165519_length_type,Medio
85_1207197_length_type,Asimétrico
83_1146073_length_type,Largo
85_1189518_length_type,Medio
84_1149944_length_type,Asimétrico
86_1225830_length_type,Medio
85_1188665_length_type,Asimétrico
84_1164281_length_type,Maxi
84_1162176_length_type,Asimétrico
82_1112728_length_type,Maxi
82_1092419_length_type,INVALID
83_1127727_length_type,Asimétrico
81_1074331_length_type,INVALID
83_1127190_length_type,Asimétrico
86_1205585_length_type,Corto
82_1095658_length_type,Maxi
83_1127394_length_type,Asimétrico
82_1112961_length_type,Midi
86_1214094_length_type,Asimétrico
84_1156672_length_type,INVALID
84_1165552_length_type,Maxi
82_1108495_length_type,INVALID
86_1207498_length_type,Asimétrico
82_1119365_length_type,Maxi
85_1177152_length_type,Medio
85_1206695_length_type,Medio
86_1219513_length_type,Asimétrico
84_1173142_length_type,Maxi
85_1180831_length_type,Maxi
83_1123693_length_type,Asimétrico
83_1117240_length_type,INVALID
86_1228028_length_type,Maxi
86_1212690_length_type,Tres Cuartos
85_1202054_length_type,Crop
83_1127500_length_type,INVALID
83_1124789_length_type,INVALID
81_1073389_length_type,INVALID
83_1131752_length_type,Maxi
83_1133680_length_type,Standard
82_1080203_length_type,Asimétrico
86_1211846_length_type,Standard
82_1091172_length_type,INVALID
86_1219417_length_type,Asimétrico
83_1123497_length_type,Asimétrico
81_1061495_length_type,Medio
86_1221890_length_type,INVALID
86_1210969_length_type,Maxi
84_1156912_length_type,Corto
83_1127634_length_type,Medio
85_1204339_length_type,INVALID
83_1154197_length_type,Tres Cuartos
84_1164349_length_type,INVALID
85_1183693_length_type,Mini/Micro
84_1157682_length_type,Asimétrico
82_1101897_length_type,Asimétrico
83_1121388_length_type,Maxi
86_1201711_length_type,Medio
86_1206793_length_type,INVALID
85_1197362_length_type,Mini/Micro
83_1126110_length_type,Asimétrico
84_1170967_length_type,Asimétrico
82_1099255_length_type,Corto
84_1150454_length_type,Asimétrico
85_1206020_length_type,INVALID
82_1089283_length_type,Mini/Micro
83_1134417_length_type,Standard
85_1209753_length_type,Asimétrico
84_1164953_length_type,INVALID
83_1129787_length_type,Capri
86_1226241_length_type,Asimétrico
85_1185053_length_type,Medio
85_1196893_length_type,Medio
86_1210907_length_type,Largo
81_1060792_length_type,INVALID
84_1169814_length_type,Asimétrico
85_1182055_length_type,Medio
86_1200195_length_type,Maxi
85_1186536_length_type,Medio
86_1213956_length_type,INVALID
81_1076399_length_type,Asimétrico
84_1176194_length_type,Corto
82_1109147_length_type,Medio
84_1160754_length_type,Asimétrico
84_1171863_length_type,Maxi
81_1056555_length_type,Medio
84_1151912_length_type,Asimétrico
81_1064676_length_type,Medio
82_1110212_length_type,Medio
84_1171141_length_type,Asimétrico
86_1226232_length_type,Asimétrico
85_1179442_length_type,Largo
84_1165838_length_type,Asimétrico
85_1182230_length_type,Standard
82_1109354_length_type,Asimétrico
85_1185071_length_type,INVALID
86_1221124_length_type,INVALID
82_1100508_length_type,Asimétrico
85_1204848_length_type,Asimétrico
83_1139454_length_type,Asimétrico
85_1202918_length_type,Mini/Micro
84_1172295_length_type,Asimétrico
81_1052347_length_type,Medio
83_1129403_length_type,Mini/Micro
81_1079897_length_type,INVALID
84_1183668_length_type,Asimétrico
82_1102162_length_type,INVALID
84_1157433_length_type,Asimétrico
84_1150558_length_type,Asimétrico
83_1134316_length_type,Mini/Micro
81_1064771_length_type,Maxi
84_1149741_length_type,Maxi
84_1167008_length_type,Maxi
86_1211206_length_type,Maxi
85_1196323_length_type,Mini/Micro
86_1211610_length_type,Asimétrico
81_1057993_length_type,Asimétrico
83_1127293_length_type,Mini/Micro
83_1121795_length_type,Asimétrico
82_1103395_length_type,Asimétrico
85_1183301_length_type,INVALID
84_1163186_length_type,Asimétrico
86_1220237_length_type,Medio
83_1135513_length_type,INVALID
84_1169870_length_type,Mini/Micro
81_1069506_length_type,INVALID
82_1094219_length_type,Asimétrico
86_1212144_length_type,Maxi
82_1086199_length_type,Asimétrico
82_1110453_length_type,Largo
85_1194634_length_type,Maxi
85_1184623_length_type,Crop
83_1139970_length_type,INVALID
82_1099832_length_type,Medio
82_1117016_length_type,Largo
86_1225019_length_type,INVALID
82_1102031_length_type,Largo
85_1187639_length_type,Asimétrico
86_1218934_length_type,INVALID
86_1220399_length_type,Asimétrico
83_1139253_length_type,Asimétrico
84_1166119_length_type,Mini/Micro
84_1169733_length_type,Medio
82_1087604_length_type,INVALID
82_1104228_length_type,Largo
82_1118865_length_type,INVALID
81_1090888_length_type,Medio
85_1193379_length_type,Asimétrico
82_1080780_length_type,Asimétrico
83_1135416_length_type,Asimétrico
82_1075786_length_type,Medio
84_1154554_length_type,Asimétrico
83_1126539_length_type,Asimétrico
85_1207936_length_type,INVALID
84_1163262_length_type,Asimétrico
82_1106787_length_type,Standard
85_1194284_length_type,Asimétrico
82_1109832_length_type,Medio
85_1191485_length_type,Largo
84_1175990_length_type,Largo
84_1173951_length_type,Standard
83_1127460_length_type,Medio
82_1094365_length_type,Maxi
83_1134070_length_type,Asimétrico
86_1214448_length_type,Maxi
82_1120095_length_type,Asimétrico
84_1168347_length_type,INVALID
82_1116335_length_type,INVALID
86_1220138_length_type,INVALID
81_1073799_length_type,Standard
85_1201743_length_type,Largo
82_1114130_length_type,Maxi
85_1184367_length_type,INVALID
85_1188519_length_type,Asimétrico
83_1121297_length_type,Largo
85_1201314_length_type,Asimétrico
82_1111374_length_type,INVALID
83_1119978_length_type,Asimétrico
81_1083604_length_type,Asimétrico
84_1166824_length_type,Maxi
86_1215938_length_type,Asimétrico
85_1184075_length_type,INVALID
85_1190762_length_type,INVALID
84_1165360_length_type,Asimétrico
83_1115136_length_type,Asimétrico
85_1204039_length_type,Maxi
85_1193584_length_type,Mini/Micro
83_1123889_length_type,Corto
81_1067301_length_type,INVALID
83_1127226_length_type,Largo
84_1175185_length_type,Largo
81_1060964_length_type,Crop
81_1074400_length_type,INVALID
83_1112780_length_type,Largo
83_1157442_length_type,INVALID
85_1198818_length_type,INVALID
86_1223361_length_type,Largo
84_1158642_length_type,Asimétrico
86_1223237_length_type,INVALID
86_23958293_length_type,Standard
85_1197096_length_type,Largo
86_1214189_length_type,INVALID
84_1162395_length_type,Maxi
85_1202418_length_type,Asimétrico
83_1136429_length_type,Asimétrico
84_1161809_length_type,Maxi
82_1088627_length_type,Maxi
82_1110289_length_type,Asimétrico
84_1167504_length_type,Maxi
82_1084335_length_type,Asimétrico
81_1060386_length_type,Asimétrico
85_1204648_length_type,Asimétrico
84_1178965_length_type,Medio
83_1137983_length_type,Largo
82_1087244_length_type,Medio
82_1085980_length_type,Asimétrico
81_1047157_length_type,Asimétrico
84_1158069_length_type,INVALID
86_1228438_length_type,Maxi
83_1113102_length_type,Asimétrico
86_1215149_length_type,INVALID
84_1158283_length_type,Medio
84_1161887_length_type,INVALID
81_1078268_length_type,Standard
86_1211386_length_type,Medio
